id,session_id,timestamp_utc,channel,direction,can_id_hex,is_extended,is_remote,dlc,data_hex,packet_hex,source_ip,source_port,parse_status,error_code,message_name,period_ms,created_at
92567,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.661833+00:00,CAN2,rx,0x51,0,0,8,80 00 00 01 00 00 00 00,08 00 00 00 51 80 00 00 01 00 00 00 00,127.0.0.1:57153,,ok,,VCU_CCU_Status,,2026-07-10 10:09:32
92568,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.661924+00:00,CAN2,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,VCU_Warning_Level,,2026-07-10 10:09:32
92569,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.666374+00:00,CAN2,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:57153,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:09:32
92570,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.666414+00:00,CAN2,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,SAS_Angle_Feedback,,2026-07-10 10:09:32
92571,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.666427+00:00,CAN1,rx,0x51,0,0,8,80 00 00 01 00 00 00 00,08 00 00 00 51 80 00 00 01 00 00 00 00,127.0.0.1:57153,,ok,,VCU_CCU_Status,,2026-07-10 10:09:32
92572,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.666503+00:00,CAN1,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,VCU_Warning_Level,,2026-07-10 10:09:32
92573,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.671740+00:00,CAN2,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,Heartbeat_R,,2026-07-10 10:09:32
92574,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.671768+00:00,CAN2,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,Heartbeat_F,,2026-07-10 10:09:32
92575,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.671781+00:00,CAN1,rx,0x168,0,0,8,00 00 14 14 14 14 00 00,08 00 00 01 68 00 00 14 14 14 14 00 00,127.0.0.1:57153,,ok,,VCU_Wheel_Speed_Feedback,,2026-07-10 10:09:32
92576,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.671805+00:00,CAN1,rx,0xE1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 E1 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,SAS_Angle_Feedback,,2026-07-10 10:09:32
92577,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.676394+00:00,CAN2,rx,0x100,0,0,8,02 08 00 0C 56 00 00 00,08 00 00 01 00 02 08 00 0C 56 00 00 00,127.0.0.1:57153,,ok,,BMS_Status,,2026-07-10 10:09:32
92578,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.676433+00:00,CAN2,rx,0x101,0,0,8,02 56 00 00 00 00 00 00,08 00 00 01 01 02 56 00 00 00 00 00 00,127.0.0.1:57153,,ok,,BMS_Capacity,,2026-07-10 10:09:32
92579,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.676490+00:00,CAN1,rx,0x703,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 03 01 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,Heartbeat_R,,2026-07-10 10:09:32
92580,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.676511+00:00,CAN1,rx,0x704,0,0,8,01 00 00 00 00 00 00 00,08 00 00 07 04 01 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,Heartbeat_F,,2026-07-10 10:09:32
92581,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.678951+00:00,CAN2,rx,0x102,0,0,8,00 00 00 00 00 00 00 00,08 00 00 01 02 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,BMS_Protect_Status,,2026-07-10 10:09:32
92582,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.679111+00:00,CAN2,rx,0x103,0,0,8,41 42 40 00 00 00 00 00,08 00 00 01 03 41 42 40 00 00 00 00 00,127.0.0.1:57153,,ok,,BMS_NTC,,2026-07-10 10:09:32
92583,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.681470+00:00,CAN2,rx,0x104,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 04 21 22 21 22 21 22 00 00,127.0.0.1:57153,,ok,,BMS_Cell_Part1,,2026-07-10 10:09:32
92584,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.681501+00:00,CAN2,rx,0x105,0,0,8,21 22 21 22 21 22 00 00,08 00 00 01 05 21 22 21 22 21 22 00 00,127.0.0.1:57153,,ok,,BMS_Cell_Part2,,2026-07-10 10:09:32
92585,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.682623+00:00,CAN2,rx,0x7F1,0,0,8,00 00 00 00 00 00 00 00,08 00 00 07 F1 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,SCU_Target_Speed_Feedback,,2026-07-10 10:09:32
92586,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.721472+00:00,CAN2,rx,0x51,0,0,8,80 00 00 01 00 00 00 00,08 00 00 00 51 80 00 00 01 00 00 00 00,127.0.0.1:57153,,ok,,VCU_CCU_Status,,2026-07-10 10:09:32
92587,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.721565+00:00,CAN2,rx,0x77,0,0,8,00 00 00 00 00 00 00 00,08 00 00 00 77 00 00 00 00 00 00 00 00,127.0.0.1:57153,,ok,,VCU_Warning_Level,,2026-07-10 10:09:32
92588,EOL-1E0EDEEC82C1,2026-07-10T10:09:32.726206+00:00,CAN1,rx,0x51,0,0,8,80 00 00 01 00 00 00 00,08 00 00 00 51 80 00 00 01 00 00 00 00,127.0.0.1:57153,,ok,,VCU_CCU_Status,,2026-07-10 10:09:32
