id,session_id,timestamp_utc,channel,can_id_hex,message_name,signal_name,raw_value,physical_value,unit,enum_label,quality,threshold_status,created_at
710177,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,MCU_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710178,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,MCU_Motor_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710179,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,MCU_Speed_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710180,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710183,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Error_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710181,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Lock_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710182,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,Steering_Uncontrollable_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710185,EOL-0B96CC1113B6,2026-07-10T10:08:56.075055+00:00,CAN2,0x77,VCU_Warning_Level,VCU_Max_Warning_Level,0,0,,Normal,good,,2026-07-10 10:08:56
710190,EOL-0B96CC1113B6,2026-07-10T10:08:56.080250+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Vehicle_Speed,0.0,0.0,km/h,,good,,2026-07-10 10:08:56
710186,EOL-0B96CC1113B6,2026-07-10T10:08:56.080250+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Left_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710187,EOL-0B96CC1113B6,2026-07-10T10:08:56.080250+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Right_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710188,EOL-0B96CC1113B6,2026-07-10T10:08:56.080250+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Left_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710189,EOL-0B96CC1113B6,2026-07-10T10:08:56.080250+00:00,CAN2,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Right_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710191,EOL-0B96CC1113B6,2026-07-10T10:08:56.080287+00:00,CAN2,0xE1,SAS_Angle_Feedback,SAS_Front_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:08:56
710192,EOL-0B96CC1113B6,2026-07-10T10:08:56.080287+00:00,CAN2,0xE1,SAS_Angle_Feedback,SAS_Rear_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:08:56
710211,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Brake_Status,false,false,bool,,good,,2026-07-10 10:08:56
710200,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Drive_Mode,2,2,,,good,,2026-07-10 10:08:56
710196,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Drive_Mode_Shift_Button,0,0,,Manual,good,,2026-07-10 10:08:56
710195,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Ignition_Status,1,1,,,good,,2026-07-10 10:08:56
710194,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Parking_Status,0,0,,Released,good,,2026-07-10 10:08:56
710193,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Shift_Level_Status,0,0,,N,good,,2026-07-10 10:08:56
710198,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Steering_Wheel_Angle,0.0,0.0,,,good,,2026-07-10 10:08:56
710199,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,CCU_Vehicle_Speed,0.0,0.0,km/h,,good,,2026-07-10 10:08:56
710202,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Emergency_Brake_Request_Status,0,0,,,good,,2026-07-10 10:08:56
710205,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Handle_Brake_Request_Status,0,0,,,good,,2026-07-10 10:08:56
710206,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Handle_Mode_Flag_Status,0,0,,,good,,2026-07-10 10:08:56
710207,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Left_Turn_Light_Status,false,false,bool,,good,,2026-07-10 10:08:56
710210,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Low_Beam_Status,false,false,bool,,good,,2026-07-10 10:08:56
710209,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Position_Light_Status,false,false,bool,,good,,2026-07-10 10:08:56
710201,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Remote_Brake_Request_Status,false,false,bool,,good,,2026-07-10 10:08:56
710208,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Right_Turn_Light_Status,false,false,bool,,good,,2026-07-10 10:08:56
710203,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,SCU_Brake_Signal_Status,0,0,,Inactive,good,,2026-07-10 10:08:56
710197,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Steering_Wheel_Direction,1,1,,RightOrPositive,good,,2026-07-10 10:08:56
710204,EOL-0B96CC1113B6,2026-07-10T10:08:56.080300+00:00,CAN1,0x51,VCU_CCU_Status,Touch_Brake_Request_Status,false,false,bool,,good,,2026-07-10 10:08:56
710212,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,BMS_SOC_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710220,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,Brake_Error_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710213,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,MCU_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710214,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,MCU_Motor_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710215,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,MCU_Speed_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710216,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Disconnect_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710219,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Error_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710217,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Lock_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710218,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,Steering_Uncontrollable_Warning,0,0,,Normal,good,,2026-07-10 10:08:56
710221,EOL-0B96CC1113B6,2026-07-10T10:08:56.080373+00:00,CAN1,0x77,VCU_Warning_Level,VCU_Max_Warning_Level,0,0,,Normal,good,,2026-07-10 10:08:56
710223,EOL-0B96CC1113B6,2026-07-10T10:08:56.083786+00:00,CAN2,0x703,Heartbeat_R,Heartbeat_0x703,1,1,,,good,,2026-07-10 10:08:56
710222,EOL-0B96CC1113B6,2026-07-10T10:08:56.083786+00:00,CAN2,0x703,Heartbeat_R,heartbeat,1,1,,,good,,2026-07-10 10:08:56
710225,EOL-0B96CC1113B6,2026-07-10T10:08:56.083809+00:00,CAN2,0x704,Heartbeat_F,Heartbeat_0x704,1,1,,,good,,2026-07-10 10:08:56
710224,EOL-0B96CC1113B6,2026-07-10T10:08:56.083809+00:00,CAN2,0x704,Heartbeat_F,heartbeat,1,1,,,good,,2026-07-10 10:08:56
710230,EOL-0B96CC1113B6,2026-07-10T10:08:56.083821+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Vehicle_Speed,0.0,0.0,km/h,,good,,2026-07-10 10:08:56
710226,EOL-0B96CC1113B6,2026-07-10T10:08:56.083821+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Left_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710227,EOL-0B96CC1113B6,2026-07-10T10:08:56.083821+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Front_Right_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710228,EOL-0B96CC1113B6,2026-07-10T10:08:56.083821+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Left_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710229,EOL-0B96CC1113B6,2026-07-10T10:08:56.083821+00:00,CAN1,0x168,VCU_Wheel_Speed_Feedback,Wheel_Speed_Rear_Right_RPM,200,200,rpm,,good,,2026-07-10 10:08:56
710231,EOL-0B96CC1113B6,2026-07-10T10:08:56.083844+00:00,CAN1,0xE1,SAS_Angle_Feedback,SAS_Front_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:08:56
710232,EOL-0B96CC1113B6,2026-07-10T10:08:56.083844+00:00,CAN1,0xE1,SAS_Angle_Feedback,SAS_Rear_Angle,0.0,0.0,cmd,,good,,2026-07-10 10:08:56
710236,EOL-0B96CC1113B6,2026-07-10T10:08:56.087691+00:00,CAN2,0x100,BMS_Status,BMS_CRC_16,0,0,,,good,,2026-07-10 10:08:56
710234,EOL-0B96CC1113B6,2026-07-10T10:08:56.087691+00:00,CAN2,0x100,BMS_Status,BMS_Current,1.2,1.2,A,,good,,2026-07-10 10:08:56
710235,EOL-0B96CC1113B6,2026-07-10T10:08:56.087691+00:00,CAN2,0x100,BMS_Status,BMS_SOC,86,86,%,,good,,2026-07-10 10:08:56
710233,EOL-0B96CC1113B6,2026-07-10T10:08:56.087691+00:00,CAN2,0x100,BMS_Status,BMS_Voltage,52.0,52.0,V,,good,,2026-07-10 10:08:56
710241,EOL-0B96CC1113B6,2026-07-10T10:08:56.087725+00:00,CAN2,0x101,BMS_Capacity,Charge_MOS,0,0,,,good,,2026-07-10 10:08:56
710240,EOL-0B96CC1113B6,2026-07-10T10:08:56.087725+00:00,CAN2,0x101,BMS_Capacity,Charge_or_Discharge_State,2,2,,discharging,good,,2026-07-10 10:08:56
710242,EOL-0B96CC1113B6,2026-07-10T10:08:56.087725+00:00,CAN2,0x101,BMS_Capacity,Discharge_MOS,0,0,,,good,,2026-07-10 10:08:56
710237,EOL-0B96CC1113B6,2026-07-10T10:08:56.087725+00:00,CAN2,0x101,BMS_Capacity,Full_capacity,220.18,220.18,,,good,,2026-07-10 10:08:56
710239,EOL-0B96CC1113B6,2026-07-10T10:08:56.087725+00:00,CAN2,0x101,BMS_Capacity,Remaining_capacity,0.0,0.0,,,good,,2026-07-10 10:08:56
710238,EOL-0B96CC1113B6,2026-07-10T10:08:56.087725+00:00,CAN2,0x101,BMS_Capacity,discharge_circulate,0,0,,,good,,2026-07-10 10:08:56
710244,EOL-0B96CC1113B6,2026-07-10T10:08:56.087756+00:00,CAN1,0x703,Heartbeat_R,Heartbeat_0x703,1,1,,,good,,2026-07-10 10:08:56
710243,EOL-0B96CC1113B6,2026-07-10T10:08:56.087756+00:00,CAN1,0x703,Heartbeat_R,heartbeat,1,1,,,good,,2026-07-10 10:08:56
710246,EOL-0B96CC1113B6,2026-07-10T10:08:56.087768+00:00,CAN1,0x704,Heartbeat_F,Heartbeat_0x704,1,1,,,good,,2026-07-10 10:08:56
710245,EOL-0B96CC1113B6,2026-07-10T10:08:56.087768+00:00,CAN1,0x704,Heartbeat_F,heartbeat,1,1,,,good,,2026-07-10 10:08:56
710265,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_00,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710266,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_01,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710267,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_02,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710268,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_03,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710269,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_04,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710270,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_05,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710271,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_06,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710272,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_07,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710273,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_08,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710274,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_09,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710275,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_10,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710276,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_11,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710277,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_12,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710278,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_13,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710279,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_14,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710280,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bit_15,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710264,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Bitmap,0,0,bitmap,,good,,2026-07-10 10:08:56
710287,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_MOS_Fault,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710282,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Over_Current,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710283,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Over_Temperature,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710285,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Over_Voltage,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710288,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Precharge_Fault,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710281,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Short_Circuit,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710284,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Under_Temperature,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710286,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,BMS_Protect_Under_Voltage,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710247,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,Balance_symbol_cell16,0,0,bitmap,,good,,2026-07-10 10:08:56
710248,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,Balance_symbol_cell33,0,0,bitmap,,good,,2026-07-10 10:08:56
710263,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,CRC_16,0,0,,,good,,2026-07-10 10:08:56
710260,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,IC_Error,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710261,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,Lock_MOS,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710257,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,charge_overCur,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710253,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,charge_overTem,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710254,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,charge_underTem,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710258,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,discharge_overCur,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710255,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,discharge_overTem,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710256,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,discharge_unnderTem,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710262,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,reserve,0,0,,,good,,2026-07-10 10:08:56
710259,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,short_circuit,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710249,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,single_overvol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710250,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,single_undervol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710251,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,total_overvol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710252,EOL-0B96CC1113B6,2026-07-10T10:08:56.089827+00:00,CAN2,0x102,BMS_Protect_Status,total_undervol_protection,false,false,bool,not_triggered,good,,2026-07-10 10:08:56
710289,EOL-0B96CC1113B6,2026-07-10T10:08:56.089988+00:00,CAN2,0x103,BMS_NTC,NTC1,25,25,degC,,good,,2026-07-10 10:08:56
710290,EOL-0B96CC1113B6,2026-07-10T10:08:56.089988+00:00,CAN2,0x103,BMS_NTC,NTC2,26,26,degC,,good,,2026-07-10 10:08:56
710291,EOL-0B96CC1113B6,2026-07-10T10:08:56.089988+00:00,CAN2,0x103,BMS_NTC,NTC3,24,24,degC,,good,,2026-07-10 10:08:56
710292,EOL-0B96CC1113B6,2026-07-10T10:08:56.089988+00:00,CAN2,0x103,BMS_NTC,reserved,0,0,,,good,,2026-07-10 10:08:56
710293,EOL-0B96CC1113B6,2026-07-10T10:08:56.092070+00:00,CAN2,0x104,BMS_Cell_Part1,Cell1,8.737,8.737,,,good,,2026-07-10 10:08:56
710294,EOL-0B96CC1113B6,2026-07-10T10:08:56.092070+00:00,CAN2,0x104,BMS_Cell_Part1,Cell2,8.737,8.737,,,good,,2026-07-10 10:08:56
710295,EOL-0B96CC1113B6,2026-07-10T10:08:56.092070+00:00,CAN2,0x104,BMS_Cell_Part1,Cell3,8.737,8.737,,,good,,2026-07-10 10:08:56
710296,EOL-0B96CC1113B6,2026-07-10T10:08:56.092070+00:00,CAN2,0x104,BMS_Cell_Part1,Cell4,0.0,0.0,,,good,,2026-07-10 10:08:56
710297,EOL-0B96CC1113B6,2026-07-10T10:08:56.092101+00:00,CAN2,0x105,BMS_Cell_Part2,Cell1,8.737,8.737,,,good,,2026-07-10 10:08:56
710298,EOL-0B96CC1113B6,2026-07-10T10:08:56.092101+00:00,CAN2,0x105,BMS_Cell_Part2,Cell2,8.737,8.737,,,good,,2026-07-10 10:08:56
710299,EOL-0B96CC1113B6,2026-07-10T10:08:56.092101+00:00,CAN2,0x105,BMS_Cell_Part2,Cell3,8.737,8.737,,,good,,2026-07-10 10:08:56
710300,EOL-0B96CC1113B6,2026-07-10T10:08:56.092101+00:00,CAN2,0x105,BMS_Cell_Part2,Cell4,0.0,0.0,,,good,,2026-07-10 10:08:56
710301,EOL-0B96CC1113B6,2026-07-10T10:08:56.093095+00:00,CAN2,0x7F1,SCU_Target_Speed_Feedback,Hardware_Target_Speed,0.0,0.0,,,good,,2026-07-10 10:08:56
710302,EOL-0B96CC1113B6,2026-07-10T10:08:56.093095+00:00,CAN2,0x7F1,SCU_Target_Speed_Feedback,SCU_Target_Speed_Feedback,0.0,0.0,km/h,,good,,2026-07-10 10:08:56
